Word,label
ماك,ItemName
ممكن,X
تعرضلي,X
الاوردر,X
المفضل,X
بتاعي,X
فيك,X
تزودني,X
بالشيك,X
بديالك,X
تحللى,X
مشكلتى,X
ابغى,X
اضيف,X
رقم,X
ثابت,X
الحساب,X
كم,X
عايز,X
شوربة,ItemName
خضار,ItemName
بتقدر,X
توصلنى,X
مع,X
ممثل,X
خدمه,X
العملاء,X
عايزة,X
اوردر,X
3,itemnumber
ساندوتشات,ItemName
شاورما,ItemName
وسط,ItemSize
بدياك,X
تبعتلي,X
منيو,X
الوجبات,X
العائلية,X
بماكدونالدز,X
فيني,X
اعطيك,X
محل,X
الاقامة,X
بدياه,X
كومبو,ItemSize
اذا,X
بدك,X
بياخد,X
وقت,X
قد,X
ايه,X
هيوصلني,X
الاوردر,X
في,X
خلال,X
اد,X
ايه,X
اعرضلي,X
المنيو,X
الاساسي,X
من,X
فضلك,X
اعرضلي,X
الأكل,X
الي,X
طلبتوا,X
قبل,X
كدا,X
لو,X
سمحت,X
ممكن,X
احدث,X
العنوان,X
فيك,X
تساعدني,X
تأطلب,X
الاوردر,X
بليز,X
فينا,X
ننتقل,X
لابعد,X
هيك,X
شحو,X
العنوان,X
عايز,X
2,itemnumber
بيتزا,ItemName
بيبروني,ItemName
حجم,X
كبير,ItemSize
منغير,Exclude
بصل,Topping_Exclude
امتى,X
راح,X
يوصل,X
الاكل,X
اعرض,X
لي,X
الاكل,X
الي,X
طلبته,X
قبل,X
كدا,X
اريد,X
اضيف,X
عنوان,X
الدوام,X
لتوصيل,X
الاوردر,X
عايزة,X
اروح,X
على,X
القائمة,X
الرئيسية,X
بدي,X
الشيك,X
الحين,X
خليني,X
اذهب,X
الى,X
القائمة,X
الرئيسية,X
ممكن,X
اتابع,X
الاوردر,X
من,X
فضلك,X
من,X
فضلك,X
اشوف,X
الطلبات,X
بتاعتي,X
ودى,X
اتفرج,X
على,X
منيو,X
البيك,X
و,X
زود,X
عليها,X
سلطة,ItemName
كولسلو,ItemName
عايز,X
احذف,X
عنوان,X
بيتي,X
السوبر,PredefinedMealName
ستار,PredefinedMealName
ميل,PredefinedMealName
لو,X
سمحت,X
اذهب,X
لمرحلة,X
الحساب,X
لوين,X
الطلب,X
25786,OrderNumber
وصل,X
ممكن,X
تبعتلي,X
الاوردرات,X
القديمة,X
اريد,X
تقييد,X
عنواني,X
لو,X
سمحت,X
ينفع,X
اضيف,X
رقم,X
ثابت,X
طلبلي,X
صمونة,ItemName
وبر,ItemName
كبير,ItemSize
بدي,X
يسويها,X
صغيرة,ItemSize
الخطوة,X
التالية,X
الاوردر,X
رقم,X
854758,OrderNumber
مجاش,X
لحد,X
دلوقتى,X
ليه,X
ممكن,X
استعمل,X
رقم,X
تاني,X
فيك,X
تفرجيني,X
الاشيا,X
يلي,X
طلبتها,X
ابي,X
سجل,X
عنوان,X
البيت,X
2,itemnumber
فول,ItemName
بال,Include
طحينة,Topping_Include
ابي,X
ضيف,X
العنوان,X
دابا,X
مقلي,X
ممكن,X
اشوف,X
حساب,X
الاكل,X
الاوردر,X
بيخلص,X
في,X
قد,X
ايه,X
فيك,X
تعرضلي,X
وجبتي,X
المفضلة,X
عطيني,X
الطلبات,X
المسجلة,X
اذا,X
ما,X
عليك,X
امر,X
بغيت,X
اعدل,X
رقم,X
الهاتف,X
هستلم,X
الأكل,X
امتى,X
فيني,X
غير,X
اللغة,X
الى,X
الانجليزية,Language
ازقرت,X
ممكن,X
تبعتلي,X
الاوردر,X
من,X
الاول,X
عايز,X
3,itemnumber
بيتزا,ItemName
بيبروني,ItemName
حجم,X
كبير,ItemSize
ابغى,X
غير,X
رقم,X
الموبايل,X
حجي,X
بدي,X
اعرف,X
الاوردر,X
وصل,X
لوين,X
فيني,X
اطلب,X
الحجم,X
الصغير,ItemSize
حدثلى,X
رقم,X
جوالى,X
للرقم,X
201524857,phone
ابي,X
حدث,X
العنوان,X
حجي,X
اذا,X
فيك,X
تغيرلي,X
اللغة,X
فرنسي,Language
لارج,ItemSize
بلكي,X
اتحدث,X
مع,X
ممثل,X
خدمة,X
عملاء,X
فاضله,X
قد,X
ايه,X
ابغى,X
الغي,X
وجبة,ItemName
الميجا,ItemName
ماك,ItemName
داير,X
بدل,X
رقم,X
الجوال,X
01225899655,phone
تقدر,X
تعاوني,X
فيني,X
استرجع,X
الاوردرات,X
المسجلة,X
عايز,X
اغير,X
لغة,X
التواصل,X
زيادة,X
ابي,X
اسأل,X
عن,X
شي,X
يا,X
اخي,X
اريد,X
الاطلاع,X
على,X
الكارت,X
ما,X
اجا,X
الاوردر,X
للحين,X
أزول,X
فلاون,X
وش,X
الحل,X
ولا,X
راح,X
ابطل,X
بدي,X
اختار,X
الأول,X
فيني,X
تابع,X
الاوردر,X
ابغى,X
اغير,X
العنوان,X
ممكن,X
ترجعني,X
لقائمة,X
تغيير,X
البيانات,X
فيني,X
راجع,X
على,X
الاوردر,X
اريد,X
استبدال,X
عنواني,X
شو,X
الاكل,X
يلي,X
عندكن,X
صار,X
فيك,X
تتابعلي,X
الاوردر,X
داير,X
غير,X
اللغة,X
بدي,X
طبق,ItemName
فرايز,ItemName
مع,Include
بيبسي,Topping_Include
خليني,X
شوف,X
ركن,X
الاطباق,MenuName
الجانبية,Language
هلأ,X
بدي,X
اطلب,X
تشكيلة,ItemName
مقبلات,ItemName
عندي,X
مشكلة,X
في,X
طلب,X
الاوردر,X
من,X
فضلك,X
3,itemnumber
شاورما,ItemName
ساندوتش,ItemName
و,X
شيل,Exclude
التومية,Topping_Exclude
ممكن,X
اضيف,X
عنوان,X
سكني,X
ممكن,X
اشوف,X
المنيو,X
بدي,X
تابع,X
باللغة,X
الانجليزية,Language
اذا,X
بتريد,X
فيني,X
اغير,X
العنوان,X
فيني,X
ضيف,X
عنوان,X
البيت,X
تبعي,X
ممكن,X
تبعتلي,X
قائمة,X
المعجنات,MenuName
فيني,X
اذهب,X
لشي,X
الخطوة,X
التالية,X
فيك,X
تخبرني,X
شو,X
يلي,X
موجود,X
بمنيو,X
المقبلات,X
بستيك,X
اوت,X
ارغب,X
فى,X
تحديث,X
رقم,X
هاتفى,X
القديم,X
الى,X
الرقم,X
01250254100,phone
سويلي,X
هاي,X
الاوردر,X
بليز,X
2,ItemSize
بيتزا,ItemName
مارجريتا,ItemName
مع,Include
بيبسي,Topping_Include
خليني,X
اشوف,X
الاوردر,X
مرة,X
تانية,X
ما,Exclude
بدي,Exclude
بصل,Topping_Exclude
ممكن,X
استرجع,X
الطلبات,X
السابقة,X
هدى,X
العنوان,X
حجي,X
اعرض,X
لي,X
الاوردر,X
من,X
الاول,X
لو,X
سمحت,X
بلكي,X
احذف,X
وجبة,ItemName
الدويتو,ItemName
بليز,X
بدي,X
غير,X
رقم,X
الجوال,X
تبعي,X
01002013337,phone
ممكن,X
الحساب,X
ممكن,X
اتايع,X
الطلبات,X
وصلت,X
لحد,X
فين,X
اذا,X
فيك,X
تخليني,X
ضيف,X
عنوان,X
البيت,X
محتاجة,X
اسأل,X
على,X
حاجة,X
ممكن,X
اغير,X
عنوانى,X
عايز,X
اضيف,X
عنوان,X
البيت,X
ايه,X
الخطوة,X
الي,X
جاية,X
فيني,X
ارجع,X
لقائمة,X
تحديث,X
البيانات,X
هبعت,X
عنوان,X
بيتي,X
كيداير,X
هلا,X
بوت,X
ابعتلي,X
منيو,X
الوجبات,X
العائلية,X
في,X
بيتزا,X
هت,X
ممكن,X
اتابع,X
الأوردر,X
الي,X
طلبته,X
من,X
شوية,X
فيني,X
استفسر,X
بشي,X
عايزة,X
اشوف,X
منيو,X
المشروبات,X
بستاربكس,X
اشلونكم,X
لو,X
سمحت,X
تضيفلي,X
وجبة,ItemName
الجراند,ItemName
تشيكن,ItemName
فيك,X
تفرجيني,X
قائمة,X
تغيير,X
البيانات,X
ازاي,X
بسجل,X
رقم,X
الموبايل,X
عايز,X
اطلب,X
3,itemnumber
بيف,ItemName
برجر,ItemName
منغير,Exclude
كاتشب,Topping_Exclude
ايش,X
بدي,X
سوي,X
ارني,X
الاوردر,X
اعرضلي,X
الطلبات,X
الي,X
طلبتها,X
حابب,X
ابدل,X
اللغه,X
الى,X
العربيه,Language
قفقبببيرؤ,X
ريبيل,X
كنت,X
عايز,X
اغير,X
لغة,X
التواصل,X
اريدك,X
ترسلي,X
تفاصيل,X
الكارت,X
مالي,X
فيني,X
تابع,X
الاوردر,X
تبعي,X
انا,X
بدي,X
اطلب,X
2,itemnumber
بيتزا,ItemName
بيبروني,ItemName
كبار,ItemSize
هحط,X
عنواني,X
اعرضلي,X
طلبي,X
المعتاد,X
رجعني,X
للقائمة,X
الرئيسية,X
اريد,X
اغير,X
اللغة,X
للانجليزية,Language
ابي,X
نفر,itemnumber
بريانى,ItemName
دجاج,ItemName
ابي,X
اللغة,X
العربية,Language
عايز,X
اشوف,X
الطلبات,X
السابقة,X
ممكن,X
منيو,X
اكتوبر,X
فيك,X
تعرضلي,X
الطلب,X
المفضل,X
بيوصل,X
في,X
اد,X
ايه,X
عايز,X
احدث,X
العنوان,X
كيفاش,X
اعمل,X
update,X
لرقم,X
الموبايل,X
ابي,X
ارجع,X
للقائمة,X
الرئيسية,X
اطلب,X
3,itemnumber
اطباق,ItemName
كشري,ItemName
و,X
زود,Include
تقلية,Topping_Include
وريني,X
الاوردرات,X
الي,X
طلبتها,X
قبل,X
كدا,X
ممكن,X
اتابع,X
الأوردر,X
انا,X
عايز,X
ادفع,X
لو,X
سمحت,X
عايزة,X
اعرف,X
بطلب,X
اوردر,X
ازاي,X
فيك,X
تزودني,X
بالفاتورة,X
فيني,X
شوف,X
الطلبات,X
اذا,X
بتريد,X
عايز,X
اشوف,X
طلبي,X
المعتاد,X
ابي,X
الحجم,X
الصغير,ItemSize
ممكن,X
تعملي,X
update,X
لارقام,X
الموبايل,X
المتسجلة,X
عندكوا,X
عالسيستم,X
الاوردر,X
هيخلص,X
في,X
قد,X
ايه,X
من,X
فضلك,X
تضيفلي,X
رقم,X
موبايلي,X
الجديد,X
شلون,X
بضيف,X
عنوان,X
جديد,X
ممكن,X
تبعتلي,X
تفصيل,X
الاوردر,X
بتاعي,X
فيني,X
شوف,X
منيو,X
الشوربة,MenuName
صار,X
لي,X
ساعه,X
طالبه,X
وللحين,X
الطلب,X
ما,X
انرسل,X
للمطعم,X
مكرونة,ItemName
راح,X
فرجيكن,X
عنواني,X
ابي,X
صمونة,ItemName
دياي,ItemName
طوالية,ItemSize
وسط,ItemSize
عايزة,X
اسأل,X
سؤال,X
وينوا,X
الاوردر,X
تبعي,X
ابغى,X
ضيف,X
بلاصة,X
فيك,X
تضيفلي,X
3,itemnumber
تبولة,ItemName
بليز,X
العاشر,X
فيني,X
اطلع,X
عالمنيو,X
بليز,X
هلا,X
شخبارك,X
حابب,X
ابدل,X
اللغه,X
الى,X
الانجليزيه,Language
فيك,X
تعطيني,X
الفاتورة,X
الحين,X
عايزة,X
ابدل,X
عنوان,X
البيت,X
داير,X
فى,X
خاطرى,X
تغيير,X
رقم,X
الهاتف,X
حقى,X
من,X
فضلك,X
عايز,X
اشوف,X
طلبى,X
السابق,X
برقم,X
0433,OrderNumber
هاي,X
رقم,X
التليفون,X
الجديد,X
لاالي,X
01147983465,phone
عايز,X
احذف,X
عنواني,X
لو,X
سمحت,X
عايزة,X
وجبة,ItemName
بيج,ItemName
تيستي,ItemName
ممكن,X
تبعتلي,X
منيو,X
وجبات,X
الاطفال,X
في,X
ماكدونالدز,X
عايزة,X
اضيف,X
وجبة,ItemName
الميجا,ItemName
ماك,ItemName
عايز,X
اشوف,X
الاوردر,X
المعتاد,X
اريد,X
الاطلاع,X
على,X
الاوردرات,X
السابقة,X
ممكن,X
امسح,X
عنواني,X
لك,X
هيدا,X
عنواني,X
يا,X
زلمة,X
مع,Include
بيبسي,Topping_Include
اعرضلي,X
اوردر,X
بتاعي,X
المفضل,X
بدياك,X
تراجعلي,X
عالطلبات,X
بليز,X
متوسط,ItemSize
فيني,X
اخذ,X
الشيك,X
الحين,X
من,X
بعد,X
اذنك,X
تابعلي,X
الاوردر,X
عايزة,X
اسجل,X
عنوان,X
المنزل,X
ابي,X
الشيك,X
يا,X
اخي,X
بغيت,X
الحساب,X
حابب,X
اشوف,X
قوائم,X
الاكل,X
فى,X
مدينه,X
مراكش,X
حلقات,ItemName
بصل,ItemName
مقلية,ItemName
مع,Include
شيدر,Topping_Include
صوص,Topping_Include
لو,X
سمحت,X
بدى,X
منك,X
تفرجينى,X
منيو,X
زاد,X
الخير,X
عايزه,X
شامي,X
عايزة,X
اشيل,X
عنواني,X
شنو,X
يعني,X
هاي,X
بالعربي,Language
اعرضلي,X
الكارت,X
تبعي,X
ابا,X
اذهب,X
للقائمة,X
الرئيسية,X
حياك,X
عايزة,X
اجرب,X
التشيز,ItemName
برجر,ItemName
اكسترا,Include
صوص,Topping_Include
فيك,X
تزودني,X
بالمنيو,X
من,X
فضلك,X
ودى,X
فى,X
بيف,ItemName
برجر,ItemName
من,Exclude
غير,Exclude
طماطم,Topping_Exclude
الاوردر,X
هيوصل,X
في,X
خلال,X
قد,X
ايه,X
بعد,X
اذنك,X
راح,X
اطلب,X
3,itemnumber
صمونات,ItemName
دياي,ItemName
وسط,ItemSize
اعرضلي,X
الطلبات,X
اللي,X
ضفتها,X
بدي,X
شي,X
افتح,X
قائمة,X
تعديل,X
البيانات,X
تقدر,X
تعاوني,X
فيني,X
جرب,X
التربل,PredefinedMealName
بوكس,PredefinedMealName
بليز,X
عندي,X
مشكله,X
ان,X
اذا,X
الرسائل,X
التأكيد,X
للجوال,X
ماتوصل,X
ايش,X
السبب,X
ممكن,X
اشوف,X
المنيو,X
فيك,X
تغيرلي,X
رقم,X
موبايلي,X
الى,X
01147753268,phone
رقم,X
10,X
الحين,X
موافق,X
ماذا,X
بعد,X
حين,X
عايز,X
2,itemnumber
بيتزا,ItemName
مارجريتا,ItemName
حجم,X
صغير,ItemSize
فيك,X
تزودني,X
بالحساب,X
وريني,X
الاكل,X
الي,X
موجود,X
بعد,X
اذنك,X
فيك,X
تحذف,X
عنواني,X
المسجل,X
بليز,X
اذا,X
بتريد,X
تزودلي,X
بروكلي,ItemName
مشوي,ItemName
عليه,Include
جبنة,Topping_Include
الاكل,X
هستلمه,X
في,X
خلال,X
قد,X
ايه,X
شنو,X
اهو,X
ملخص,X
الاوردر,X
حقي,X
ارغب,X
في,X
التحدث,X
بالانكليزية,Language
عايزة,X
اشوف,X
الاوردرات,X
المتسجلة,X
شو,X
الخطوة,X
التالية,X
واشراك,X
ابا,X
ضيف,X
العنوان,X
ايه,X
الحل,X
طيب,X
رقم,X
11,X
بغيت,X
اعدل,X
جوالي,X
اعرضلي,X
منيو,X
البيف,X
برجر,X
في,X
ماك,X
محي,X
الدين,X
رفيع,X
بدياك,X
تزودني,X
بالشيك,X
بليز,X
ابغى,X
اضيف,X
عنوان,X
البيت,X
حقي,X
ممكن,X
توريني,X
منيو,X
الفطار,X
في,X
ماكدونالدز,X
الأول,X
خليني,X
شوف,X
قائمة,X
الطعام,X
اذا,X
بتريد,X
ابغا,X
مطفي,ItemName
السمك,ItemName
اذا,X
سمحت,X
فيك,X
تطلعنى,X
على,X
اوردر,X
سابق,X
برقم,X
857652,OrderNumber
عندي,X
عنوان,X
جديد,X
ممكن,X
اضيف,X
محل,X
اقامتي,X
الجديد,X
عايز,X
اكل,X
1,itemnumber
باستا,ItemName
فيتوتشيني,ItemName
ارغب,X
في,X
تعديل,X
رقم,X
الهاتف,X
الرقم,X
المسجل,X
بالاوردر,X
منو,X
صحيح,X
فيك,X
تغيرلي,X
اياه,X
لهيدا,X
الرقم,X
544444,phone
اذا,X
فيك,X
تفرجيني,X
الاوردر,X
المفضل,X
تبعي,X
فيك,X
تغير,X
لي,X
عنوان,X
بيتي,X
فيك,X
تفرجيني,X
شو,X
بالمنيو,X
اليوم,X
عايز,X
استفسر,X
عن,X
حاجة,X
اريد,X
الاطلاع,X
على,X
القائمة,X
المفضلة,X
هادي,X
وجبة,ItemName
الليتل,ItemName
تيستي,ItemName
بدي,X
الغيها,X
ممكن,X
اضيف,X
عنوان,X
جديد,X
اعرض,X
الطعام,X
المفضل,X
151612,OrderNumber
فاضل,X
عليه,X
قد,X
ايه,X
ابغى,X
احذف,X
عنواني,X
عسلامه,X
عايزة,X
اعدل,X
رقم,X
تليفوني,X
شو,X
المرحلة,X
القادمة,X
اذا,X
بدك,X
تفرجيني,X
الكارت,X
تبعي,X
عندكوا,X
عروض,X
جديدة,X
عايز,X
اسجل,X
عنوان,X
سكني,X
عايز,X
اطلب,X
وجبة,ItemName
البيج,ItemName
تيستي,ItemName
انا,X
عايزة,X
الحساب,X
من,X
فضلك,X
فيني,X
راجع,X
عالأشيا,X
يلي,X
طلبتها,X
بلكي,X
اسأل,X
عن,X
شي,X
عندي,X
عنوان,X
سكن,X
جديد,X
شو,X
الاكل,X
يلي,X
عندكن,X
ابعتلي,X
الكارت,X
كنت,X
عايزة,X
اضيف,X
وجبة,ItemName
ليتل,ItemName
تيستي,ItemName
اتمنى,X
منك,X
تفرجينى,X
مكان,X
الاوردر,X
بتاعى,X
فيني,X
اتطلع,X
عاالأكل,X
ياي,X
طلبته,X
من,X
قبل,X
هسه,X
تلاتة,itemnumber
بيج,PredefinedMealName
كينج,PredefinedMealName
ميل,PredefinedMealName
الطلبات,X
ما,X
وصلتش,X
لحد,X
دلوقتي,X
غيرت,X
رقمي,X
اقدر,X
اضيف,X
رقم,X
ارضي,X
خليني,X
اسألك,X
عا,X
شي,X
ممكن,X
تفرجني,X
منيو,X
الوجبات,X
العائلية,X
في,X
هارديز,X
ممكن,X
اتحدث,X
مع,X
ممثل,X
خدمه,X
العملاء,X
لو,X
سمحت,X
انتقل,X
لقائمة,X
الطعام,X
المفضلة,X
لدي,X
اسجل,X
عنواني,X
لو,X
سمحت,X
ابي,X
اطلب,X
ساندوتش,ItemName
بيج,ItemName
ماك,ItemName
ممكن,X
تعرضلي,X
منيو,X
الوجبات,X
الرئيسية,X
في,X
سبكترا,X
منيو,X
المعجنات,X
تبعكن,X
اذا,X
بتريد,X
بدي,X
مساعدة,X
اذا,X
بدك,X
اذا,X
فيك,X
تغيرلي,X
رقمي,X
فيك,X
تعرضلي,X
منيو,X
المشروبات,X
بستاربكس,X
اطلبلي,X
2,itemnumber
سوبر,PredefinedMealName
ستار,PredefinedMealName
لارج,ItemSize
انا,X
بدي,X
الحجم,X
الصغير,ItemSize
عايزة,X
اغير,X
رقم,X
التليفون,X
صار,X
بدي,X
امحي,X
وجبة,ItemName
الميجا,ItemName
الاوردر,X
قرب,X
يوصل,X
انا,X
عايزة,X
الفاتورة,X
لو,X
سمحت,X
بدي,X
اتكلم,X
مع,X
شي,X
شخص,X
يعطيك,X
العافية,X
ابغى,X
اضيف,X
رقم,X
جوال,X
ثاني,X
المسجل,X
عندك,X
مغلق,X
ابعتلي,X
المنيو,X
من,X
فضلك,X
عاوز,X
خدمة,X
عملاء,X
اذهب,X
للخطوة,X
التالية,X
عطيني,X
قائمتي,X
المفضلة,X
ازاى,X
اغير,X
رقم,X
الفون,X
بتاعى,X
وش,X
سوي,X
الخطوة,X
الجاية,X
احب,X
نتفرج,X
على,X
مكان,X
الاوردر,X
تويكا,X
فرجيني,X
المنيو,X
اذا,X
بتريد,X
فيك,X
تفرجينى,X
الطلب,X
وصل,X
فين,X
عايزة,X
4,itemnumber
شنو,X
موجود,X
بالسلطات,MenuName
انا,X
بدي,X
اطلب,X
2,itemnumber
بيتزا,ItemName
بيبروني,ItemName
كبار,ItemSize
فيني,X
حدث,X
العنوان,X
تبعي,X
بليز,X
عايزة,X
اشوف,X
الاوردرات,X
اللي,X
بطلبها,X
باستمرار,X
ابي,X
ضيف,X
محل,X
الاقامة,X
عايز,X
اسجل,X
عنوان,X
البيت,X
محل,X
اقامتي,X
بدي,X
احذف,X
العنوان,X
اذا,X
سمحت,X
احذفلي,X
الوجبة,ItemName
العائلية,ItemName
فيني,X
الغي,X
وجبة,ItemName
الماك,ItemName
دينار,ItemName
اذا,X
بتريد,X
عايزة,X
الحساب,X
دلوقتي,X
بدي,X
اذهب,X
لقائمة,X
تغيير,X
البيانات,X
ابي,X
احط,X
عنوان,X
الدوام,X
لتوصيل,X
الطلبية,X
فيني,X
غير,X
رقم,X
الجوال,X
عايزة,X
اعرف,X
شوية,X
حاجات,X
من,X
فضلك,X
شحو,X
رقم,X
موبايلي,X
عايز,X
اغير,X
بياناتي,X
المتسجلة,X
فيني,X
اخذ,X
الحساب,X
حقي,X
كيفك,X
ممكن,X
